player_id,adjusted_net_yards_per_attempt_index,adjusted_net_yards_per_pass_attempt,adjusted_yards_per_attempt,adjusted_yards_per_attempt_index,all_purpose_yards,approximate_value,assists_on_tackles,attempted_passes,birth_date,blocked_punts,catch_percentage,completed_passes,completion_percentage_index,drop_percentage,dropped_passes,espn_qbr,extra_point_percentage,extra_points_attempted,extra_points_made,field_goal_percentage,field_goals_attempted,field_goals_made,fifty_plus_yard_field_goal_attempts,fifty_plus_yard_field_goals_made,first_downs_receiving,first_downs_rushing,fourth_quarter_comebacks,fourty_to_fourty_nine_yard_field_goal_attempts,fourty_to_fourty_nine_yard_field_goals_made,fumbles,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,game_winning_drives,games,games_started,height,interception_percentage,interception_percentage_index,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdown,kickoff_return_yards,kickoff_returns,less_than_nineteen_yards_field_goal_attempts,less_than_nineteen_yards_field_goals_made,longest_field_goal_made,longest_interception_return,longest_kickoff_return,longest_pass,longest_punt,longest_punt_return,longest_reception,longest_rush,name,net_yards_per_attempt_index,net_yards_per_pass_attempt,passer_rating_index,passes_defended,passing_completion,passing_touchdown_percentage,passing_touchdowns,passing_yards,passing_yards_per_attempt,position,punt_return_touchdown,punt_return_yards,punt_returns,punts,qb_record,quarterback_rating,receiving_broken_tackles,receiving_touchdowns,receiving_yards,receiving_yards_after_catch,receiving_yards_after_catch_per_reception,receiving_yards_before_catch,receiving_yards_before_catch_per_reception,receiving_yards_per_game,receiving_yards_per_reception,receptions,receptions_per_broken_tackle,receptions_per_game,rush_attempts,rush_attempts_per_broken_tackle,rush_attempts_per_game,rush_broken_tackles,rush_touchdowns,rush_yards,rush_yards_after_contact,rush_yards_after_contact_per_attempt,rush_yards_before_contact,rush_yards_before_contact_per_attempt,rush_yards_per_attempt,rush_yards_per_game,rushing_and_receiving_touchdowns,sack_percentage,sack_percentage_index,sacks,safeties,season,tackles,team_abbreviation,thirty_to_thirty_nine_yard_field_goal_attempts,thirty_to_thirty_nine_yard_field_goals_made,times_pass_target,times_sacked,total_punt_yards,touchdown_percentage_index,touches,twenty_to_twenty_nine_yard_field_goal_attempts,twenty_to_twenty_nine_yard_field_goals_made,weight,yards_from_scrimmage,yards_lost_to_sacks,yards_per_attempt_index,yards_per_completed_pass,yards_per_game_played,yards_per_kickoff_return,yards_per_punt,yards_per_punt_return,yards_per_touch,yards_recovered_from_fumble,yards_returned_from_interception,year,id
BostTr00,,,,,,6,34,,1992-06-25,,,,,,,,,,,,,,,,,,,,,0.0,1.0,2.0,0.0,,16.0,16.0,6-1,,,1.0,0.0,,,,,,,,0.0,,,,,,,Tre Boston,,,,4.0,,,,,,FS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2020,61,CAR,,,,,,,,,,205,,,,,,,,,,0.0,0.0,2020,BostTr00 2020
BridTe00,101.0,6.37,7.2,100.0,,12,,492,1992-11-10,,,340,121.0,,,64.2,,,,,,,,,,,,,,6,0.0,1.0,-7.0,,15.0,15.0,6-2,2.2,100.0,,,11,,,,,,,,,75,,,,18,Teddy Bridgewater,107.0,6.75,100.0,,69.1,3.0,15,3733,7.6,QB,,,,,4-11-0,92.1,,,,,,,,,,,,,53,,3.5,,5,279,,,,,5.3,18.6,5,,103.0,0.0,,2020,,CAR,,,,31,,85.0,53,,,215,279,205,107.0,11.0,248.9,,,,5.3,-7.0,,2020,BridTe00 2020
BrowDe05,,,,,,6,13,,1998-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,15.0,6-5,,,0,0,,,,,,,,0,,,,,,,Derrick Brown,,,,4,,,,,,RDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2020,21,CAR,,,,,,,,,,326,,,,,,,,,,,0,2020,BrowDe05 2020
BurnBr00,,,,,,7,23,,1998-04-23,,,,,,,,,,,,,,,,,,,,,0,3,0,0,,15.0,14.0,6-5,,,0.0,0.0,,,,,,,,0.0,,,,,,,Brian Burns,,,,4.0,,,,,,LDE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,2020,35,CAR,,,,,,,,,,250,,,,,,,,,,0,0.0,2020,BurnBr00 2020
BurrJu00,,,,,,4,19,,1993-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,12.0,6-0,,,1.0,0.0,,,,,,,,0.0,,,,,,,Juston Burris,,,,4.0,,,,,,SS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,34,CAR,,,,,,,,,,212,,,,,,,,,,,0.0,2020,BurrJu00 2020
CannTr00,,,,,347,0,1,,1994-07-23,,100.0,,,,,,,,,,,,,,,,,,,0,,,,,14.0,0.0,5-11,,,,,,0,298,10,,,,,98,,,,19.0,13,Trenton Cannon,,,,,,,,,,,,,,,,,,0.0,16.0,,,,,1.1,5.3,3.0,,0.2,10,,0.7,,0,33,,,,,3.3,2.4,0,,,0.0,,2020,5,CAR,,,3.0,,,,13,,,185,49,,,,,29.8,,,3.8,,,2020,CannTr00 2020
CartJe00,,,,,,4,25,,1995-01-14,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,19.0,,16.0,7.0,6-0,,,0.0,0.0,,,,,,,,0.0,,,,,,,Jermaine Carter Jr.,,,,1.0,,,,,,mlb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,21,CAR,,,,,,,,,,225,,,,,,,,,,19.0,0.0,2020,CartJe00 2020
CharJo01,,11.5,28.0,,,2,,1,1997-04-07,0,,1,,,,99.9,,,,,,,,,,,,,,,,,,,16.0,0.0,6-5,0.0,,,,0,,,,,,,,,28,67,,,,Joseph Charlton,,11.5,,,100.0,0.0,0,28,28.0,,,,,45,,118.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,CAR,,,,1,2082,,,,,190,,5,,28.0,1.8,,46.3,,,,,2020,CharJo01 2020
ChinJe00,,,,,,14,49,,1998-02-26,,,,,,,,,,,,,,,,,,,,,0,2,2,45,,15.0,15.0,6-3,,,1,0,,,,,,,,0,,,,,,28,Jeremy Chinn,,,,5,,,,,,RLB,,,,,,,,,,,,,,,,,,,2,,0.1,,0,29,,,,,14.5,1.9,0,,,1.0,,2020,68,CAR,,,,,,,2,,,221,29,,,,,,,,14.5,45,0,2020,ChinJe00 2020
CoopPh00,,,,,620,1,,,1995-03-07,,62.5,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,,16.0,1.0,5-11,,,,,,0.0,430.0,18.0,,,,,38.0,,,20,32,,Pharoh Cooper,,,,,,,,,,,0,117,20,,,,,0,73,,,,,4.6,14.6,5,,0.3,,,,,,,,,,,,,0,,,0.0,,2020,,CAR,,,8,,,,5,,,208,73,,,,,23.9,,5.9,14.6,0.0,,2020,CoopPh00 2020
DaleDe00,,,,,,2,,,1996-08-07,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,5.0,3.0,6-6,,,,,,,,,,,,,,,,,,,Dennis Daley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,,CAR,,,,,,,,,,325,,,,,,,,,,0.0,,2020,DaleDe00 2020
DaviMi01,,,,,,7,,,1993-02-19,,84.3,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,,15.0,12.0,5-9,,,,,,,,,,,,,,,,,23.0,25,Mike Davis,,,,,,,,,,RB,,,,,,,,2.0,373.0,,,,,24.9,6.3,59.0,,3.9,165,,11.0,,6,642,,,,,3.9,42.8,8,,,0.0,,2020,,CAR,,,70.0,,,,224,,,221,1015,,,,,,,,4.5,0.0,,2020,DaviMi01 2020
DougRa00,,,,,,4,12,,1994-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,11.0,6-2,,,0,0,,,,,,,,0,,,,,,,Rasul Douglas,,,,9,,,,,,RCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,50,CAR,,,,,,,,,,209,,,,,,,,,,,0,2020,DougRa00 2020
EldeCo00,,,,,,1,12.0,,1994-10-09,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,16.0,1.0,5-10,,,0.0,0.0,,,,,,,,0.0,,,,,,,Corn Elder,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,28.0,CAR,,,,,,,,,,185,,,,,,,,,,0.0,0.0,2020,EldeCo00 2020
FranSa00,,,,,,4,8,,1996-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,4.0,6-3,,,0,0,,,,,,,,0,,,,,,,Sam Franklin,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2020,15,CAR,,,,,,,,,,210,,,,,,,,,,,0,2020,FranSa00 2020
GrosYe00,,,,,,3,15,,1998-02-26,,,,,,,,,,,,,,,,,,,,,0,1,0,0,,12.0,7.0,6-5,,,,,,,,,,,,,,,,,,,Yetur Gross-Matos,,,,,,,,,,rde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,2020,9,CAR,,,,,,,,,,266,,,,,,,,,,0,,2020,GrosYe00 2020
HamiWo00,,,,,,1,1.0,,1992-12-20,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,5.0,0.0,6-3,,,,,,,,,,,,,,,,,,,Woodrow Hamilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,2.0,CAR,,,,,,,,,,315,,,,,,,,,,0.0,,2020,HamiWo00 2020
HartMy00,,,,,,1,5,,1997-08-05,,,,,,,,,,,,,,,,,,,,,0,0,2,0,,16.0,0.0,5-11,,,0,0,,,,,,,,0,,,,,,2,Myles Hartsfield,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,,0.1,,0,2,,,,,1.0,0.1,0,,,0.0,,2020,9,CAR,,,,,,,2,,,211,2,,,,,,,,1.0,0,0,2020,HartMy00 2020
HaynMa01,,,,,,2,3,,1993-12-16,,,,,,,,,,,,,,,,,,,,,0.0,1.0,2.0,1.0,,15.0,0.0,6-2,,,0.0,0.0,,,,,,,,0.0,,,,,,,Marquis Haynes,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,2020,15,CAR,,,,,,,,,,235,,,,,,,,,,1.0,0.0,2020,HaynMa01 2020
JackDo02,,,,,,5,12,,1995-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,13.0,5-10,,,3,0,,,,,,,,66,,,,,,,Donte Jackson,,,,11,,,,,,LCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,22,CAR,,,,,,,,,,180,,,,,,,,,,,110,2020,JackDo02 2020
JameNa00,,,,,,0,,,1995-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,5-11,,,,,,,,,,,,,,,,,,,Natrell Jamerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,,CAR,,,,,,,,,,200,,,,,,,,,,,,2020,JameNa00 2020
JansJ.00,,,,,,2,1.0,,1986-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,0.0,6-2,,,,,,,,,,,,,,,,,,,J.J. Jansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,0.0,CAR,,,,,,,,,,235,,,,,,,,,,,,2020,JansJ.00 2020
JohnCl00,,,,,,0,1,,1996-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,6-1,,,,,,,,,,,,,,,,,,,Clay Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,0,CAR,,,,,,,,,,227,,,,,,,,,,,,2020,JohnCl00 2020
JohnCl00,,,,,,0,1,,1996-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,6-1,,,,,,,,,,,,,,,,,,,Clay Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,0,CAR,,,,,,,,,,227,,,,,,,,,,,,2020,JohnCl00 2020
KerrZa00,,,,,,2,21,,1990-08-29,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,13.0,4.0,6-2,,,0.0,0.0,,,,,,,,0.0,,,,,,,Zach Kerr,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2020,11,CAR,,,,,,,,,,334,,,,,,,,,,0.0,0.0,2020,KerrZa00 2020
KirkKe00,,,,,,0,,,1994-12-26,,50.0,,,,,,,,,,,,,,,,,,,0,,,,,1.0,0.0,6-3,,,,,,,,,,,,,,,,,13,,Keith Kirkwood,,,,,,,,,,,,,,,,,,0,13,,,,,13.0,13.0,1,,1.0,,,,,,,,,,,,,0,,,,,2020,,CAR,,,2,,,,1,,,210,13,,,,,,,,13.0,,,2020,KirkKe00 2020
LarkAu00,,,,,,1,7,,1995-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,0.0,6-3,,,,,,,,,,,,,,,,,,,Austin Larkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,5,CAR,,,,,,,,,,265,,,,,,,,,,,,2020,LarkAu00 2020
LarkAu00,,,,,,1,7,,1995-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,0.0,6-3,,,,,,,,,,,,,,,,,,,Austin Larkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,5,CAR,,,,,,,,,,265,,,,,,,,,,,,2020,LarkAu00 2020
LarkAu00,,,,,,1,7,,1995-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,0.0,6-3,,,,,,,,,,,,,,,,,,,Austin Larkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,5,CAR,,,,,,,,,,265,,,,,,,,,,,,2020,LarkAu00 2020
ManhCh00,,,,,,0,,,1992-04-10,,75.0,,,,,,,,,,,,,,,,,,,0,,,,,16.0,12.0,6-6,,,,,,,,,,,,,,,,,17,,Chris Manhertz,,,,,,,,,,TE,,,,,,,,0,52,,,,,3.3,8.7,6,,0.4,,,,,,,,,,,,,0,,,,,2020,,CAR,,,8,,,,6,,,255,52,,,,,,,,8.7,,,2020,ManhCh00 2020
McCaCh01,,,,,,3,,,1996-06-07,,89.5,,,,,,,,,,,,,,,,,,,0,,,,,3.0,3.0,5-11,,,,,,,,,,,,,,,,,24,15,Christian McCaffrey,,,,,,,,,,,,,,,,,,1,149,,,,,49.7,8.8,17,,5.7,59,,19.7,,5,225,,,,,3.8,75.0,6,,,,,2020,,CAR,,,19,,,,76,,,205,374,,,,,,,,4.9,,,2020,McCaCh01 2020
McCaCh01,,,,,,3,,,1996-06-07,,89.5,,,,,,,,,,,,,,,,,,,0,,,,,3.0,3.0,5-11,,,,,,,,,,,,,,,,,24,15,Christian McCaffrey,,,,,,,,,,,,,,,,,,1,149,,,,,49.7,8.8,17,,5.7,59,,19.7,,5,225,,,,,3.8,75.0,6,,,,,2020,,CAR,,,19,,,,76,,,205,374,,,,,,,,4.9,,,2020,McCaCh01 2020
MillJo04,,,,,,7,,,1993-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,14.0,6-3,,,,,,,,,,,,,,,,,,,John Miller,,,,,,,,,,RG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,,CAR,,,,,,,,,,315,,,,,,,,,,,,2020,MillJo04 2020
MoorD.00,,0.0,0.0,,,10,,1.0,1997-04-14,,55.9,0.0,,,,,,,,,,,,,,,,,,0,1,1,1,,15.0,14.0,5-11,0.0,,,,0.0,,,,,,,,,0.0,,,74,21,D.J. Moore,,0.0,,,0.0,0.0,0.0,0.0,0.0,WR,,,,,,39.6,,4,1193,,,,,79.5,18.1,66,,4.4,2,,0.1,,0,22,,,,,11.0,1.5,4,,,0.0,,2020,,CAR,,,118,0.0,,,68,,,215,1215,0.0,,,0.0,,,,17.9,1,,2020,MoorD.00 2020
MoorD.00,,0.0,0.0,,,10,,1.0,1997-04-14,,55.9,0.0,,,,,,,,,,,,,,,,,,0,1,1,1,,15.0,14.0,5-11,0.0,,,,0.0,,,,,,,,,0.0,,,74,21,D.J. Moore,,0.0,,,0.0,0.0,0.0,0.0,0.0,WR,,,,,,39.6,,4,1193,,,,,79.5,18.1,66,,4.4,2,,0.1,,0,22,,,,,11.0,1.5,4,,,0.0,,2020,,CAR,,,118,0.0,,,68,,,215,1215,0.0,,,0.0,,,,17.9,1,,2020,MoorD.00 2020
ObadEf00,,,,,,2,8,,1992-04-13,,,,,,,,,,,,,,,,,,,,,0.0,1.0,2.0,54.0,,16.0,1.0,6-6,,,,,,,,,,,,,,,,,,,Efe Obada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,,2020,10,CAR,,,,,,,,,,265,,,,,,,,,,54.0,,2020,ObadEf00 2020
OkunRu20,,,,,,3,,,1988-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,7.0,6-5,,,,,,,,,,,,,,,,,,,Russell Okung,,,,,,,,,,LT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,,CAR,,,,,,,,,,310,,,,,,,,,,,,2020,OkunRu20 2020
OkunRu20,,,,,,3,,,1988-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,7.0,6-5,,,,,,,,,,,,,,,,,,,Russell Okung,,,,,,,,,,LT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,,CAR,,,,,,,,,,310,,,,,,,,,,,,2020,OkunRu20 2020
ParaMa00,,,,,,7,,,1989-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,6-3,,,,,,,,,,,,,,,,,,,Matt Paradis,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,,CAR,,,,,,,,,,300,,,,,,,,,,,,2020,ParaMa00 2020
PridTr00,,,,,,3,15,,1998-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,8.0,5-11,,,0,0,,,,,,,,0,,,,,,,Troy Pride Jr.,,,,2,,,,,,rcb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,27,CAR,,,,,,,,,,193,,,,,,,,,,,0,2020,PridTr00 2020
PridTr00,,,,,,3,15,,1998-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,8.0,5-11,,,0,0,,,,,,,,0,,,,,,,Troy Pride Jr.,,,,2,,,,,,rcb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,27,CAR,,,,,,,,,,193,,,,,,,,,,,0,2020,PridTr00 2020
RobeSe00,,,,,,0,,,1991-02-22,,66.7,,,,,,,,,,,,,,,,,,,0,,,,,7.0,1.0,6-2,,,,,,,,,,,,,,,,,12,,Seth Roberts,,,,,,,,,,,,,,,,,,0,31,,,,,4.4,7.8,4,,0.6,,,,,,,,,,,,,0,,,,,2020,,CAR,,,6,,,,4,,,195,31,,,,,,,,7.8,,,2020,RobeSe00 2020
RobiKe02,,,,,,0,1,,1999-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,0.0,,,,,,,,,,,,,,,,,,,,Kenny Robinson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,0,CAR,,,,,,,,,,200,,,,,,,,,,,,2020,RobiKe02 2020
RoyxBr00,,,,,,4,16,,1996-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,9.0,6-1,,,,,,,,,,,,,,,,,,,Bravvion Roy,,,,,,,,,,LDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2020,13,CAR,,,,,,,,,,333,,,,,,,,,,,,2020,RoyxBr00 2020
SamuCu00,,,,,,8,,,1996-08-11,,79.4,,,,,,,,,,,,,,,,,,,1,0.0,1.0,0.0,,15.0,5.0,5-11,,,,,,,,,,,,,,,,,44,45,Curtis Samuel,,,,,,,,,,WR,,,,,,,,3,851,,,,,56.7,11.1,77,,5.1,41,,2.7,,2,200,,,,,4.9,13.3,5,,,0.0,,2020,,CAR,,,97,,,,118,,,195,1051,,,,,,,,8.9,0.0,,2020,SamuCu00 2020
SchoMi00,,,,,,2,,,1990-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,3.0,6-6,,,,,,,,,,,,,,,,,,,Michael Schofield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,,CAR,,,,,,,,,,301,,,,,,,,,,,,2020,SchoMi00 2020
ScotTr01,,,,,,3,,,1994-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,4.0,6-5,,,,,,,,,,,,,,,,,,,Trenton Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,,CAR,,,,,,,,,,320,,,,,,,,,,,,2020,ScotTr01 2020
ShorKa00,,,,,,1,3,,1989-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,6-3,,,,,,,,,,,,,,,,,,,Kawann Short,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,3,CAR,,,,,,,,,,315,,,,,,,,,,,,2020,ShorKa00 2020
SlyeJo00,,,,,,2,0.0,,1996-04-10,,,,,,,,91.7,36,33,80.6,36,29,6,1,,,,8,7,,,,,,16.0,0.0,5-11,,,,,,,,,,,56,,,,,,,,Joey Slye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,2.0,CAR,10,10,,,,,,12,11,213,,,,,,,,,,,,2020,SlyeJo00 2020
SmitRo08,,,,,,1,,,1996-02-28,,81.8,,,,,,,,,,,,,,,,,,,1,0,1,0,,7.0,1.0,5-11,,,,,,,,,,,,,,,,,12,13,Rodney Smith,,,,,,,,,,,,,,,,,,0,59,,,,,8.4,6.6,9,,1.3,41,,5.9,,1,156,,,,,3.8,22.3,1,,,0.0,,2020,,CAR,,,11,,,,50,,,210,215,,,,,,,,4.3,0,,2020,SmitRo08 2020
StanJu00,,,,,,1,6,,1990-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,0.0,6-1,,,,,,,,,,,,,,,,,,,Julian Stanford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,4,CAR,,,,,,,,,,230,,,,,,,,,,,,2020,StanJu00 2020
StevTo01,,,,,,0,,,1996-12-15,,,,,,,,,,,,,,,,,,,,,0,,,,,1.0,0.0,6-5,,,,,,,,,,,,,,,,,,10,Tommy Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,4.0,,0,24,,,,,6.0,24.0,0,,,,,2020,,CAR,,,,,,,4,,,235,24,,,,,,,,6.0,,,2020,StevTo01 2020
GlanAd00,,,,,,2,9.0,,1990-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,2.0,6-0,,,,,,,,,,,,,,,,,,,Adarius Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,10.0,CAR,,,,,,,,,,230,,,,,,,,,,,,2020,GlanAd00 2020
GlanAd00,,,,,,2,9.0,,1990-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,2.0,6-0,,,,,,,,,,,,,,,,,,,Adarius Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,10.0,CAR,,,,,,,,,,230,,,,,,,,,,,,2020,GlanAd00 2020
ThomIa00,,,,,,1,,,1996-06-06,,64.5,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,,16.0,8.0,6-3,,,,,,,,,,,,,,,,,21,,Ian Thomas,,,,,,,,,,te,,,,,,,,1,145,,,,,9.1,7.3,20,,1.3,,,,,,,,,,,,,1,,,0.0,,2020,,CAR,,,31,,,,20,,,260,145,,,,,,,,7.3,0.0,,2020,ThomIa00 2020
ThomSt00,,,,,,1,1,,1998-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.0,6-0,,,,,,,,,,,,,,,,,,,Stantley Thomas-Oliver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,6,CAR,,,,,,,,,,192,,,,,,,,,,,,2020,ThomSt00 2020
ThomCo03,,,,,,0,,,1993-12-15,,50.0,,,,,,,,,,,,,,,,,,,0,,,,,15.0,4.0,6-4,,,,,,,,,,,,,,,,,7,,Colin Thompson,,,,,,,,,,,,,,,,,,1,7,,,,,0.5,7.0,1,,0.1,,,,,,,,,,,,,1,,,,,2020,,CAR,,,2,,,,1,,,255,7,,,,,,,,7.0,,,2020,ThomCo03 2020
ThomSh01,,,,,,7,50,,1994-04-21,,,,,,,,,,,,,,,,,,,,,0.0,2.0,1.0,0.0,,16.0,15.0,6-0,,,0,0,,,,,,,,0,,,,,,,Shaq Thompson,,,,5,,,,,,LLB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,64,CAR,,,,,,,,,,230,,,,,,,,,,0.0,0,2020,ThomSh01 2020
WalkPh00,48.0,2.2,2.9,45.0,,1,,56,1995-02-26,,0.0,32,68.0,,,,,,,,,,,,,,,,,1,0,1,-1,,4.0,1.0,5-11,8.9,-24.0,,,5,,,,,,,,,52,,,0,2,Phillip Walker,86.0,5.62,39.0,,57.1,1.8,1,368,6.6,,,,,,1-0-0,45.8,,0,0,,,,,0.0,,0,,0.0,5,,1.3,,0,-2,,,,,-0.4,-0.5,0,,97.0,0.0,,2020,,CAR,,,1,4,,72.0,5,,,212,-2,31,87.0,11.5,92.0,,,,-0.4,-1,,2020,WalkPh00 2020
WeatSt00,,,,,,3,10,,1994-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,9.0,6-5,,,,,,,,,,,,,,,,,,,Stephen Weatherly,,,,,,,,,,RDE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,7,CAR,,,,,,,,,,265,,,,,,,,,,,,2020,WeatSt00 2020
WhitTa00,,,,,,4,24,,1990-04-02,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,10.0,,14.0,9.0,6-2,,,1.0,0.0,,,,,,,,0.0,,,,,,,Tahir Whitehead,,,,1.0,,,,,,MLB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,27,CAR,,,,,,,,,,241,,,,,,,,,,10.0,0.0,2020,WhitTa00 2020
ZylsBr00,,,,,42,0,,,1993-03-25,,75.0,,,,,,,,,,,,,,,,,,,0,0.0,1.0,0.0,,16.0,2.0,6-2,,,,,,0,6,1,,,,,6,,,,28,1.0,Brandon Zylstra,,,,,,,,,,,,,,,,,,0,35,,,,,2.2,11.7,3,,0.2,1.0,,0.1,,0.0,1.0,,,,,1.0,0.1,0,,,0.0,,2020,,CAR,,,4,,,,4,,,215,36,,,,,6.0,,,9.0,0.0,,2020,ZylsBr00 2020
